"","","Cluster","SAMN06465201","SAMN06465179","SAMN06465197","SAMN06465194","SAMN06465190","SAMN06465187","SAMN06465183","SAMN06465181","SAMN06465177","SAMN06465174","SAMN06465172","SAMN06465170","SAMN06465168","SAMN06465165","SAMN06465163","SAMN06465160","SAMN06465157","SAMN06465155","SAMN06465152","SAMN06465150","SAMN06465148","SAMN06465146","SAMN06465144","SAMN06465142","SAMN06465276","SAMN06465275","SAMN06465273","SAMN06465272","SAMN06465270","SAMN06465269","SAMN06465268","SAMN06465267"
"AT1G13340","","A","-0.246403619198645","-0.966775008022315","-0.856912716705229","-1.04850503632155","-0.557935207580803","-0.503279495213747","-0.261772187876003","-1.59131317990903","-1.08929886644007","-0.811757479124024","-0.742051177319064","-0.589096550181248","2.98338806059806","-0.115380113511113","0.374215698772694","3.48978836241487","0.539292725868496","0.612566338841648","0.563725903167752","0.498797497119644","0.101719587102178","0.167537469799301","0.204492454414647","0.272903433904574","-0.589404759491277","0.358278757605894","0.230484367672992","0.310073488110113","0.192894364559953","-0.434673769979818","-0.530828916532107","0.0352295734532451"
"AT5G60610","","A","0.256800683073987","0.159000558480199","-1.81527523222088","-0.669580446936727","0.0929393370028855","0.159177817575419","0.248973540656706","0.367416156191857","1.67210907117482","2.11455248104479","-0.0109447980659798","-0.248264318608609","1.16832612543668","0.387855961365611","1.69550503657781","0.0059783372814568","-0.912049327627167","-0.113282189857215","-1.35348701969822","-1.01136039183341","-2.11276583594184","-1.77191902851102","-0.810857068062291","-0.963973413054453","-0.695884361725332","0.0874862849985849","0.900365494823174","0.470759940539931","0.247897029719142","1.04484519437266","0.44348038908351","0.966173992743904"
"AT1G06283","","A","-1.32752287290507","-0.171034800309899","0.134294720753892","-0.714180399837407","-1.58382022352625","-0.318328092790685","-1.58382022352625","-1.58382022352625","0.782499442244612","-0.831759122143374","0.829198071149327","0.542072778830274","0.366605085952481","0.43546908055001","-0.516912056490807","1.81202774972712","1.33706668261194","-1.58382022352625","-0.717406123249531","0.871798906030458","-0.176953916341532","0.584011827425158","-1.58382022352625","-0.561216760677062","0.954136905804023","1.00559329630939","1.00178311614615","0.767776286561409","-0.996988985752272","1.46043106284556","0.654826149787894","0.711813085399187"
"AT3G07255","","A","-0.0988720071209372","-0.517191245878946","-0.761741054195614","0.402279277647519","0.810418127068329","0.0881287843161362","0.468234628639145","-0.761741054195614","-0.761741054195614","1.93282224162799","1.55016438173691","-0.761741054195614","2.82925237830436","-0.295265266903232","-0.761741054195614","2.51585736924187","-0.761741054195614","-0.45722065488888","-0.351128248096424","-0.761741054195614","0.732298851976043","0.0335843187767857","-0.491160719608146","1.03560250064226","-0.761741054195614","-0.761741054195614","-0.761741054195614","-0.761741054195614","-0.761741054195614","0.476570041257801","-0.761741054195614","-0.761741054195614"
"AT3G04985","","A","-0.841525917784648","-0.873318553271381","-1.67148695642495","-1.17210960682875","-1.092911912461","-0.821617117913198","-1.05019495245126","0.0180006171574285","1.21074576156806","1.53177165952241","0.414075535226591","1.17021951893875","1.32084220116301","0.993956018061202","1.2487364743552","1.54314159209555","-0.551287256376569","-0.550444988935767","-0.680349954915803","-0.48146188209867","-1.25971238244953","-1.67148695642495","-0.38221268920888","-1.40087864581618","0.143390882601743","0.467798426878481","0.255079113247938","0.680109553662709","1.08817140431633","0.909578251504916","0.646170753770039","0.859212009291175"
"AT4G27845","","A","-1.17996286637496","-0.492440055103172","0.187548085853526","-1.1650716213914","-1.11816120154823","-0.949629083050722","-0.814968213022452","0.253227356586242","1.82520508267253","2.29877992372892","1.15992428731535","1.96063998764017","1.12719828787862","0.712859455172901","-0.987380792213647","1.41422532175826","-0.667112770464918","-0.880428338828332","-0.706380660381168","0.307702615705902","-0.327820031683535","-0.131201717553569","-1.16567988240867","-1.16565190638737","0.784991857094596","0.703025166307294","0.149214977656623","-0.231003869018324","-0.626503077310816","0.167257076832274","-1.09634585965963","0.653942464197688"
"AT2G47780","","A","-1.24996293144904","0.259596216604062","0.373845371400622","-0.978774335844299","0.322196249814906","0.0155291992865254","0.136713633435862","0.122758860357396","-0.377135607061612","-1.24996293144904","0.953205326400417","-0.369329946438661","2.99856018408267","0.29038691034285","-1.24996293144904","3.24422391621858","0.0181868003418688","-1.24996293144904","0.153987285910858","-0.0599378571227596","0.0641217091552169","-0.616204809638289","0.364949324436991","-0.087818537454202","-0.312057493171791","0.701526787689702","0.235958282292227","0.268775317553393","-0.92691330388387","-0.95537220360377","0.12526490302436","-0.966390458333099"
"AT5G40380","CRK42","A","-1.22335590375967","-0.587212453245746","-1.22335590375967","-1.22335590375967","-0.232947725342159","-1.22335590375967","-1.22335590375967","-0.513328992974271","0.691525159407157","1.12860688929555","0.979812354089782","0.0408631758373783","1.52720109144004","0.114024211573048","0.747437783485979","0.39526344694697","-0.66802245475606","-0.102313936270491","-0.644296014730085","-0.710179474054811","-1.00282710743205","-1.22335590375967","-1.22335590375967","-0.0612115097648362","0.156571924272241","1.1334561314967","1.74078862947771","0.0941349747131199","2.17402818446611","1.05496452237989","1.60663031279881","-0.49947779679226"
"AT1G26250","","A","-0.966672761723189","-0.936621805251793","-0.464693847619946","-0.283493049087056","-0.113891015206001","0.0419774520522473","-0.177726777916366","-0.164304491976097","-1.34379735408096","1.30098538543121","0.347420028462025","1.02105438786108","0.546499616718949","1.27304077183655","1.51079831868528","1.17602197177637","-1.0747063639857","-1.21000963652857","-1.15635046294194","-0.739051153423791","-1.55384576882778","-0.858669422548193","-0.97859053547082","-2.09552497296023","0.513721227225929","0.775700676983362","0.646947291130189","0.622584516040288","1.233729592336","1.38741143579953","1.1785567092613","0.54150003794814"
"AT5G25610","RD22","A","-0.428033546079893","0.56031402816842","0.667715669530033","0.17870763027743","0.72685157307341","0.984035207366013","1.63976598761","-0.334157947815092","0.708454088819548","1.42826372664895","1.58577742659417","0.741406951181445","1.63431917267431","1.17077637079905","1.01484753115689","0.71560591169159","-1.24146214167816","-1.11284464907923","-1.40515965833326","-0.605335553183266","-1.11729761190601","-1.58919886790221","-1.55028063089241","-1.49337903937754","-0.479251842006128","-1.17187938126611","-0.0637565304793402","-0.399938885842216","0.262873016650836","-0.179213058034857","-0.38570317478175","-0.462821773584621"
"AT2G19410","","A","-1.11635033784754","1.07813014787312","0.127906351410296","0.371497461719619","-1.0116335489059","-0.740338754358094","-0.203532027984944","0.0992789807125325","1.44614543115137","1.10435470295376","2.28739834586781","2.20661116616572","0.0168712595289158","-1.12373280557746","-0.092009732059545","-0.719686770919599","-1.28598481010627","-1.59020859286984","-0.860329036254877","0.242938216769685","-0.596741839925608","-0.649601363399656","-1.09186995037888","-0.300837672456983","-0.210280764837931","0.606609717445055","-1.59020859286984","0.707671599235541","0.999421219694298","0.935177910978001","0.381563393575065","0.571770695672174"
"ATMG01280","ORF291","A","-0.125325892726934","-0.588664597748099","0.471875563317143","0.194025713241043","-0.109637661862241","0.646645608687171","0.424881408664548","0.672637740145976","-0.203272257113527","1.99034619769578","1.09972174160324","0.257840141081926","1.20360033483841","0.145192860041699","0.932149181906192","1.7512210880404","-0.0880050370225849","-0.478491911273857","-0.295310612903643","0.733961076835581","-0.399146901630985","-1.00631365627325","-1.30842236230883","0.206268227472925","-2.455167034254","-2.18586389129566","-1.48329615339635","-1.5204508379944","0.475617914022073","0.38009405831881","0.600280043479975","0.0610099084114513"
"AT4G12530","","A","-1.48595919960599","-0.736042823464314","-1.44877702427162","-0.632200330745606","-0.989564771983992","-0.8833361159451","-0.373931719912708","-0.199758100211121","1.27042685281229","0.822388308847771","0.823735842438986","1.73276995790471","-0.0531894439831415","1.08353491615788","0.839331617758051","0.782210403312531","-0.880678514889757","-0.622727333853541","-2.14882824668066","-1.25789284665517","-0.933904813272511","-0.843769747238098","-0.634510660885979","-0.189640823481465","1.22779343786769","0.912701931149646","1.20236260164287","0.444905360902013","0.315185958215668","1.39308771451384","0.928257619779316","0.536019993777502"
"AT3G08485","","A","0.100716903252589","0.36552841464728","0.0744487441305344","-0.140966514859882","-0.750222287446885","0.591398753036105","-0.495202706856747","-0.00957843640287637","0.964233850518416","3.37761150638618","-1.54935955871913","-0.668726573708749","1.01409894615563","1.62318094431481","1.29956954100484","1.4579713629237","0.0888473393622671","0.0899059938433004","-0.337100735029999","-1.54935955871913","-1.54935955871913","0.360608482478384","-0.260085291503058","-0.681253267665743","-0.611454120441879","-0.376465685908981","-0.285876535732155","-0.745172683764567","0.154958679158294","-0.618699489704726","0.09470512906347","-1.02890158509218"
"AT4G13510","AMT1-1","A","-0.0193597539971035","1.02337543765675","-1.2308717761032","0.0076912006455423","0.609639316214992","0.13893283352583","-0.514627902092161","0.522834311667649","0.968823151233428","1.34999552476444","0.729582849547315","1.72481123081892","0.444832052446538","1.36948334790431","0.43177057849584","0.814389417135866","-0.148244199058432","-2.92482343659468","-1.98915632563682","0.0379662975061308","-1.06094580891376","0.0108878389311657","-0.417991517957102","-0.404081653591195","-2.26343196550976","0.462640981968459","-0.0597125659853273","0.187304880815375","0.129989489154267","0.157523180311124","0.0205161187807503","-0.109743134085147"
"AT5G08855","","A","-1.54193428214409","-1.37390733417958","-1.19664565281284","-1.28063519650004","-1.04916668140903","-0.484642806441583","-0.245251154341173","-0.906246207287512","0.722565561724248","1.1546278263273","0.876793412844624","0.789918941882864","1.33086969941398","1.35019736873846","1.33460725539863","1.38871969198221","-0.81504531985743","-0.792663840159382","-1.01775384536772","-0.845738379433572","-0.722272352280505","-1.05457334325373","-1.09274578127285","-0.772558105955429","1.0741431168377","1.25822746737284","0.288425195443971","0.835635760819685","0.704067378928198","0.652691212279708","0.688010909208715","0.742279483493337"
"AT1G67105","","A","0.106524259768827","-0.114328500519926","0.766859516612426","0.35222883982563","-0.0178453386185247","-0.527510425373023","-0.416026729610827","-0.157472540918573","1.19579538939944","2.14952068859228","1.57614698156946","1.9650449519679","0.77685566485369","1.01733719961594","1.43452923447422","1.50524084140097","-1.35803140409422","-0.824440921972302","-1.29673990425984","-0.580914261281455","-0.807137847092886","-0.943758635732836","-1.24377347343736","-1.46936237573615","0.0761023292127039","0.0610559311235628","-0.320258707146482","0.0547262730678559","-0.675336740813815","-0.317062423133479","-0.84577825169179","-1.12218962005142"
"ATMG00030","ORF107A","A","-0.852294642728623","-0.362605630149471","0.109096832999944","0.719728665464634","-0.396214435774121","0.393262773506461","-0.0322314702238451","1.22958345395429","-0.113758918765148","2.20257597581815","1.45148858128746","0.452349547258365","0.7789494847532","1.6321435144907","1.35892653898857","1.73862367045265","-0.959513084038532","-0.8153234093815","-0.906685773343915","-0.117378535702899","-1.01484202103805","-0.812775397750459","-0.968253922465363","-0.390801593387756","-1.57977120739561","-0.939885083869161","-1.46831834800196","-1.43491036999902","0.535748508569883","0.28958040049112","0.416086775795733","-0.142580879815693"
"AT2G06305","","A","-0.542310052275147","-0.649198583628305","-0.705650045455151","-0.217957156225801","0.726812116128317","0.139770830955037","0.157501107248894","-1.1227298974614","0.953600939082921","0.690220250667648","0.76074413004849","-0.524313654231825","0.67261889923958","0.103856241007916","-0.0112930322645459","0.80589940355815","-0.561942334600438","-0.560635735786327","-1.69492724928278","-2.67277100135264","-2.96541863472987","0.509085034106554","-0.0420425848262926","0.233169245619333","0.761062362016927","0.882083037206756","1.13671119752288","0.568747980182721","0.989266051187963","0.515208991551249","0.70308172515981","0.96175041962938"
"AT1G16030","HSP70-5","A","-0.587930024851329","-0.875380513795358","-1.2644268052879","-0.0650317468836956","-0.221152588303412","-0.572893877016102","-0.69270535823651","-1.35704669790217","0.72117750394353","0.195672320389625","-0.307510319095348","-0.154555691957531","3.22357194149394","1.10771722215443","0.202938740763387","3.18161820483139","-0.504593346103758","-0.286037889512198","0.232384725569565","-1.47234320343671","-0.223893327206024","-0.635466578391308","-0.0123946829059918","-0.339453490292646","-0.628077793197259","0.421330556892075","0.0689070393731201","0.0229753688651977","0.235941288296505","0.382597898356432","0.0234787798999996","0.180582343546069"
"AT1G06645","","A","-0.0775951250950588","0.407315419351483","-0.163700113624669","0.323695833058337","-0.874833067428812","0.947826228878511","-0.339033642705439","-0.00917927923894668","-0.320104758489294","1.34047693275615","0.0951063022124208","0.932960919479801","2.53804218419813","-0.374523141555821","1.02423544214115","2.76086128524715","0.0752176489141863","0.0761298347754531","-0.973066395722544","-0.301996682851229","-0.461190717345623","-0.252324853406533","-1.19293208287672","-0.694545659864612","-1.19293208287672","0.75855763626202","-1.19293208287672","-1.19293208287672","-1.19293208287672","0.867640275029225","-0.148380007715119","-1.19293208287672"
